ticker,report_period,report_date,period_end,period_end_to_report_days,original_eps_ttm,aligned_eps_ttm,currency,abs_change_pct,alignment_status,eps_source
AZA.ST,2025-Q4,2026-01-21,2025-12-31,21.0,16.57,16.53,SEK,0.2414001207000552,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZA.ST,2026-Q1,2026-04-21,2026-03-31,21.0,16.7586,16.75,SEK,0.051316935782232835,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
AZA.ST,2026-Q2,2026-07-14,2026-06-30,14.0,17.9308,17.91,SEK,0.11600151694292091,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2024-Q1,2024-04-25,2024-03-31,25.0,4.0872,4.05,USD,0.9101585437463384,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2024-Q2,2024-07-25,2024-06-30,25.0,4.1575,4.12,USD,0.901984365604321,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2024-Q3,2024-11-12,2024-09-30,43.0,4.1903,4.15,USD,0.9617449824594739,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2024-Q4,2025-02-06,,,4.5387,4.5387,USD,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
AZN.ST,2025-Q1,2025-04-29,2025-03-31,29.0,5.01,4.97,USD,0.7984031936127752,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2025-Q2,2025-07-29,2025-06-30,29.0,5.35,5.31,USD,0.7476635514018699,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2025-Q3,2025-11-06,2025-09-30,37.0,6.06,6.01,USD,0.8250825082508222,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
AZN.ST,2025-Q4,2026-02-10,2025-12-31,41.0,6.6,6.54,USD,0.9090909090909032,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2026-Q1,2026-04-29,2026-03-31,29.0,6.7,6.64,USD,0.8955223880597089,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
AZN.ST,2026-Q2,2026-07-27,2026-06-30,27.0,6.74,6.68,USD,0.8902077151335385,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2023-Q4,2024-02-13,2023-12-31,44.0,1.9954,2.0,SEK,0.23053021950485805,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2024-Q1,2024-05-07,2024-03-31,37.0,2.04,2.05,SEK,0.49019607843136215,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2024-Q2,2024-08-20,2024-06-30,51.0,2.11,2.12,SEK,0.47393364928911047,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2024-Q3,2024-11-12,2024-09-30,43.0,2.12,2.14,SEK,0.9433962264150951,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2024-Q4,2025-02-18,2024-12-31,49.0,2.05,2.05,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2025-Q1,2025-05-06,2025-03-31,36.0,2.06,2.07,SEK,0.4854368932038731,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2025-Q2,2025-05-06,,,2.09,2.09,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
BAHN-B.ST,2025-Q3,2025-08-19,2025-06-30,50.0,2.06,2.09,SEK,1.456310679611641,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2025-Q4,2025-11-11,2025-09-30,42.0,1.68,2.06,SEK,22.619047619047628,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BAHN-B.ST,2026-Q1,2026-02-17,2025-12-31,48.0,1.72,1.7,SEK,1.1627906976744196,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2024-Q1,2024-05-03,2024-03-31,33.0,4.1319,-6.5,SEK,257.312616471841,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2024-Q2,2024-07-16,2024-06-30,16.0,4.1726,-5.08,SEK,221.74663279490008,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,4.2613,-4.42,SEK,203.72421561495315,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2024-Q4,2025-02-07,2024-12-31,38.0,4.309,2.82,SEK,34.55558134137851,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2025-Q1,2025-05-08,2025-03-31,38.0,4.4077,5.12,SEK,16.160355741089454,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2025-Q2,2025-07-15,2025-06-30,15.0,4.4898,5.24,SEK,16.70898481001382,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2025-Q3,2025-10-28,2025-09-30,28.0,4.5345,6.5200000000000005,SEK,43.78652552651891,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BALD-B.ST,2025-Q4,2026-02-06,2025-12-31,37.0,4.5738,5.86,SEK,28.121037211946305,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2026-Q1,2026-05-08,2026-03-31,38.0,4.4566,5.37,SEK,20.495444958039766,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BALD-B.ST,2026-Q2,2026-07-14,2026-06-30,14.0,4.3532,5.18,SEK,18.99292474501515,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2024-Q1,2024-04-26,2024-03-31,26.0,8.63,8.643188,SEK,0.15281575898029584,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2024-Q2,2024-07-19,2024-06-30,19.0,8.93,8.945709,SEK,0.1759126539753761,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,11.73,11.74,SEK,0.08525149190110645,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2024-Q4,2025-02-06,2024-12-31,37.0,11.85,11.848223,SEK,0.014995780590707235,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2025-Q1,2025-04-25,2025-03-31,25.0,12.01,12.0,SEK,0.08326394671107233,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2025-Q2,2025-07-18,2025-06-30,18.0,11.02,11.01,SEK,0.0907441016333919,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2025-Q3,2025-10-24,2025-09-30,24.0,8.91,8.91,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BEIA-B.ST,2025-Q4,2026-02-06,2025-12-31,37.0,9.43,9.43,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2026-Q1,2026-04-24,2026-03-31,24.0,10.24,10.23,SEK,0.09765624999999792,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BEIA-B.ST,2026-Q2,2026-07-17,2026-06-30,17.0,12.46,12.456137,SEK,0.031003210272879916,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2024-Q4,2024-05-15,2024-03-31,45.0,7.1517,7.15,SEK,0.023770572031818878,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2025-Q1,2024-07-16,2024-06-30,16.0,7.41,7.4,SEK,0.134952766531711,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2025-Q2,2024-10-23,2024-09-30,23.0,7.56,7.55,SEK,0.13227513227512946,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2025-Q3,2025-02-05,2024-12-31,36.0,7.6,7.55,SEK,0.657894736842103,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2025-Q4,2025-05-09,2025-03-31,39.0,8.05,-1.95,SEK,124.22360248447204,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2026-Q1,2025-07-16,2025-06-30,16.0,8.26,-1.85,SEK,122.39709443099274,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2026-Q2,2025-10-22,2025-09-30,22.0,7.31,-2.749999999999999,SEK,137.61969904240766,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BERG-B.ST,2026-Q3,2026-02-04,2025-12-31,35.0,7.5,-2.55,SEK,134.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2026-Q4,2026-05-13,2026-03-31,43.0,8.53,8.5,SEK,0.3516998827666983,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BERG-B.ST,2027-Q1,2026-07-16,2026-06-30,16.0,8.57,8.55,SEK,0.23337222870477917,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2024-Q1,2024-04-26,2024-03-31,26.0,1.32,1.315574,EUR,0.3353030303030334,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2024-Q2,2024-07-19,2024-06-30,19.0,1.28,1.280476,EUR,0.03718749999999382,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2024-Q3,2024-10-24,2024-09-30,24.0,1.24,1.24,EUR,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2024-Q4,2025-02-06,2024-12-31,37.0,1.31,1.32,EUR,0.7633587786259549,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2025-Q1,2025-04-29,2025-03-31,29.0,1.36,1.34,EUR,1.4705882352941189,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2025-Q2,2025-07-18,2025-06-30,18.0,1.39,1.38,EUR,0.7194244604316554,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2025-Q3,2025-10-24,2025-09-30,24.0,1.43,1.4,EUR,2.0979020979020997,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BETS-B.ST,2025-Q4,2026-02-05,2025-12-31,36.0,1.29,1.27,EUR,1.5503875968992262,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2026-Q1,2026-04-24,2026-03-31,24.0,1.12,1.11,EUR,0.8928571428571435,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BETS-B.ST,2026-Q2,2026-07-17,2026-06-30,17.0,0.98,0.96,EUR,2.040816326530614,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2024-Q1,2024-04-24,2024-03-31,24.0,9.09,9.07,SEK,0.22002200220021534,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2024-Q2,2024-07-18,2024-06-30,18.0,8.48,8.46,SEK,0.23584905660376854,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2024-Q3,2024-10-23,2024-09-30,23.0,7.8,7.77,SEK,0.3846153846153878,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2024-Q4,2025-02-05,2024-12-31,36.0,7.19,7.16,SEK,0.4172461752433971,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2025-Q1,2025-04-25,2025-03-31,25.0,7.08,7.07,SEK,0.14124293785310432,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2025-Q2,2025-07-18,2025-06-30,18.0,6.93,6.9,SEK,0.4329004329004237,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2025-Q3,2025-10-23,2025-09-30,23.0,7.85,7.82,SEK,0.38216560509553327,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BILI-A.ST,2025-Q4,2026-02-05,2025-12-31,36.0,8.22,8.17,SEK,0.6082725060827336,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2026-Q1,2026-04-29,2026-03-31,29.0,8.7,8.66,SEK,0.459770114942519,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BILI-A.ST,2026-Q2,2026-07-17,2026-06-30,17.0,9.18,9.08,SEK,1.0893246187363796,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2024-Q1,2024-05-07,2024-03-31,37.0,3.69,3.68,SEK,0.27100271002709453,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2024-Q2,2024-07-23,2024-06-30,23.0,3.99,3.98,SEK,0.25062656641604586,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2024-Q3,2024-10-22,2024-09-30,22.0,3.34,3.34,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2024-Q4,2025-02-12,2024-12-31,43.0,3.48,3.48,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2025-Q1,2025-05-07,2025-03-31,37.0,3.06,3.06,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2025-Q2,2025-07-18,2025-06-30,18.0,2.83,2.83,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2025-Q3,2025-10-22,2025-09-30,22.0,3.12,3.12,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BIOG-B.ST,2025-Q4,2026-02-12,2025-12-31,43.0,3.29,3.29,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2026-Q1,2026-05-07,2026-03-31,37.0,3.28,3.28,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BIOG-B.ST,2026-Q2,2026-07-17,2026-06-30,17.0,3.43,3.43,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2024-Q1,2024-04-23,2024-03-31,23.0,17.0804,17.08,SEK,0.0023418655300966045,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2024-Q2,2024-07-19,2024-06-30,19.0,28.376,28.38,SEK,0.014096419509436787,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2024-Q3,2024-10-22,2024-09-30,22.0,31.7584,31.76,SEK,0.005038037180713838,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2024-Q4,2025-02-06,2024-12-31,37.0,36.6474,36.65,SEK,0.007094637000172033,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2025-Q1,2025-04-23,2025-03-31,23.0,40.49,40.48,SEK,0.02469745616202795,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2025-Q2,2025-07-18,2025-06-30,18.0,29.3,29.19,SEK,0.3754266211604076,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2025-Q3,2025-10-22,2025-09-30,22.0,29.03,29.029999999999998,SEK,1.2238076744059596e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BOL.ST,2025-Q4,2026-02-03,2025-12-31,34.0,33.39,33.39,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2026-Q1,2026-04-28,2026-03-31,28.0,38.85,38.85,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BOL.ST,2026-Q2,2026-07-21,2026-06-30,21.0,44.64,44.74,SEK,0.22401433691756592,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2024-Q1,2024-05-16,2024-03-31,46.0,2.8788,2.87,SEK,0.30568292344031955,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2024-Q2,2024-08-16,2024-06-30,47.0,2.9715,2.97,SEK,0.0504795557798961,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2024-Q3,2024-08-16,,,3.087,3.087,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
BORG.ST,2024-Q4,2024-11-15,2024-09-30,46.0,2.8896,3.08,SEK,6.589147286821702,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2025-Q1,2025-02-20,2024-12-31,51.0,3.47,2.89,SEK,16.714697406340058,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2025-Q2,2025-05-15,2025-03-31,45.0,3.37,3.48,SEK,3.26409495548961,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2025-Q3,2025-08-15,2025-06-30,46.0,3.45,3.38,SEK,2.028985507246385,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2025-Q4,2025-11-14,2025-09-30,45.0,3.66,3.45,SEK,5.737704918032786,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2026-Q1,2026-02-13,2025-12-31,44.0,3.7,3.66,SEK,1.081081081081082,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BORG.ST,2026-Q2,2026-04-29,2026-03-31,29.0,3.88,3.7,SEK,4.639175257731951,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2024-Q1,2024-05-07,2024-03-31,37.0,5.67,5.66,SEK,0.17636684303350594,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2024-Q2,2024-07-12,2024-06-30,12.0,5.38,5.37,SEK,0.18587360594795144,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2024-Q3,2024-10-22,2024-09-30,22.0,5.13,5.12,SEK,0.19493177387913815,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2024-Q4,2025-02-11,2024-12-31,42.0,5.17,5.16,SEK,0.1934235976789127,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2025-Q1,2025-05-06,2025-03-31,36.0,5.3,5.29,SEK,0.18867924528301486,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2025-Q2,2025-07-11,2025-06-30,11.0,5.45,5.44,SEK,0.1834862385321062,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2025-Q3,2025-10-24,2025-09-30,24.0,5.68,5.66,SEK,0.3521126760563305,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
BRAV.ST,2025-Q4,2026-02-18,2025-12-31,49.0,6.02,6.01,SEK,0.1661129568106277,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2026-Q1,2026-05-05,2026-03-31,35.0,6.08,6.07,SEK,0.1644736842105228,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BRAV.ST,2026-Q2,2026-07-13,2026-06-30,13.0,6.87,6.85,SEK,0.29112081513828914,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2024-Q1,2024-05-03,2024-03-31,33.0,12.655,12.66,SEK,0.03951007506914881,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2024-Q2,2024-08-15,2024-06-30,46.0,12.6378,12.64,SEK,0.01740809318077673,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2024-Q3,2024-11-08,2024-09-30,39.0,21.2954,21.3,SEK,0.021600909116522522,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2024-Q4,2025-02-26,2024-12-31,57.0,19.9496,19.93,SEK,0.09824758391145941,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2025-Q1,2025-05-16,2025-03-31,46.0,18.53,18.51,SEK,0.10793308148947423,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2025-Q2,2025-08-22,2025-06-30,53.0,17.45,17.42,SEK,0.17191977077362514,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2025-Q3,2025-11-12,2025-09-30,43.0,8.36,8.34,SEK,0.23923444976076047,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2025-Q4,2026-02-20,2025-12-31,51.0,6.89,6.89,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2026-Q1,2026-05-21,2026-03-31,51.0,6.99,6.98,SEK,0.14306151645207132,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
BTS-B.ST,2026-Q2,2026-08-14,,,4.9,4.9,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
CAST.ST,2024-Q1,2024-05-03,2024-03-31,33.0,7.2646,-15.04,SEK,307.0313575420533,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2024-Q2,2024-07-16,2024-06-30,16.0,7.5999,-16.56,SEK,317.897603915841,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2024-Q3,2024-10-25,2024-09-30,25.0,7.6805,-12.86,SEK,267.43701581928264,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2024-Q4,2025-02-19,2024-12-31,50.0,7.7675,4.79,SEK,38.33279691020277,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2025-Q1,2025-05-05,2025-03-31,35.0,7.6321,5.16,SEK,32.39082297139713,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2025-Q2,2025-07-14,2025-06-30,14.0,7.4242,5.39,SEK,27.399585140486522,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2025-Q3,2025-10-23,2025-09-30,23.0,7.3484,6.18,SEK,15.900059876980025,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
CAST.ST,2025-Q4,2026-02-18,2025-12-31,49.0,7.4242,1.91,SEK,74.2733223781687,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2026-Q1,2026-04-24,2026-03-31,24.0,7.7345,4.57,SEK,40.9140862369901,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CAST.ST,2026-Q2,2026-07-15,2026-06-30,15.0,8.2102,5.59,SEK,31.913960683052796,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2024-Q1,2024-04-25,2024-03-31,25.0,17.6156,30.99,SEK,75.92361316106178,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2024-Q2,2024-07-05,2024-06-30,5.0,16.3798,27.33,SEK,66.85185411299283,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2024-Q3,2024-10-25,2024-09-30,25.0,16.9152,27.31,SEK,61.45242149073024,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2024-Q4,2025-02-20,2024-12-31,51.0,18.2464,19.36,SEK,6.103121711680102,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2025-Q1,2025-04-28,2025-03-31,28.0,19.8815,24.07,SEK,21.067323894072388,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2025-Q2,2025-07-04,2025-06-30,4.0,21.0391,23.58,SEK,12.077037515863307,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2025-Q3,2025-10-24,2025-09-30,24.0,22.4571,26.709999999999997,SEK,18.937886013777366,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
CATE.ST,2025-Q4,2026-02-20,2025-12-31,51.0,23.3397,27.24,SEK,16.711011709662067,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2026-Q1,2026-04-23,2026-03-31,23.0,19.6,27.33,SEK,39.43877551020406,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CATE.ST,2026-Q2,2026-07-06,2026-06-30,6.0,20.6643,34.05,SEK,64.7769341327797,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2024-Q1,2024-04-23,2024-03-31,23.0,0.7264,-0.52,EUR,171.58590308370043,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2024-Q2,2024-07-17,2024-06-30,17.0,0.7095,-0.55,EUR,177.51937984496124,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2024-Q3,2024-11-05,2024-09-30,36.0,0.5993,-0.8,EUR,233.48907058234607,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2024-Q4,2025-02-19,2024-12-31,50.0,0.5908,-0.12,EUR,120.31144211238998,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
CIBUS.ST,2025-Q1,2025-04-23,2025-03-31,23.0,0.7559,0.38,EUR,49.728800105834104,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
